time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate,PET_hargreaves
2015-12-19 23:00:00,0.0,231.1999969482422,0.0,101230.0,0.002600000007078,278.20001220703125,2.799999952316284,0.9000000357627869,0.0,0.0
2015-12-20 00:00:00,0.0,222.1999969482422,0.0,101330.0,0.0026999998372048,276.0,2.400000095367432,1.100000023841858,0.0,0.0
2015-12-20 01:00:00,0.0,222.1999969482422,0.0,101260.0,0.0028999999631196,275.3999938964844,2.1000001430511475,0.699999988079071,0.0,0.0
2015-12-20 02:00:00,0.0,222.1999969482422,0.0,101300.0,0.0027999999001622,273.8999938964844,1.8000000715255735,0.3000000119209289,0.0,0.0
2015-12-20 03:00:00,0.0,219.0,0.0,101300.0,0.0027999999001622,273.6000061035156,1.5,0.0,0.0,0.0
2015-12-20 04:00:00,0.0,219.0,0.0,101320.0,0.0028999999631196,272.8999938964844,1.2000000476837158,-0.699999988079071,0.0,0.0
2015-12-20 05:00:00,0.0,219.0,0.0,101330.0,0.0027999999001622,272.3000183105469,0.800000011920929,-1.3000000715255735,0.0,0.0
2015-12-20 06:00:00,0.0,217.3000030517578,0.0,101380.0,0.0026999998372048,271.1000061035156,0.4000000059604645,-2.0,0.0,0.0
2015-12-20 07:00:00,0.0,217.3000030517578,0.0,101330.0,0.0028999999631196,270.8999938964844,0.3000000119209289,-2.299999952316284,0.0,0.0
2015-12-20 08:00:00,0.0,217.3000030517578,0.0,101340.0,0.0028999999631196,271.70001220703125,0.1000000014901161,-2.6000001430511475,0.0,0.0
2015-12-20 09:00:00,0.0,215.1000061035156,0.0,101410.0,0.0027999999001622,271.8999938964844,0.0,-2.900000095367432,0.0,0.0
2015-12-20 10:00:00,0.0,215.1000061035156,0.0,101420.0,0.0026999998372048,270.8999938964844,-0.4000000059604645,-2.299999952316284,0.0,0.0
2015-12-20 11:00:00,0.0,215.1000061035156,0.0,101440.0,0.0027999999001622,270.8999938964844,-0.699999988079071,-1.600000023841858,0.0,0.0
2015-12-20 12:00:00,0.0,219.1000061035156,0.0,101520.0,0.0027999999001622,271.0,-1.100000023841858,-0.9000000357627869,0.0,0.0
2015-12-20 13:00:00,0.0,219.1000061035156,75.4000015258789,101520.0,0.003000000026077,271.0,-1.399999976158142,-0.800000011920929,0.0,0.018007648739024364
2015-12-20 14:00:00,0.0,219.1000061035156,223.1000061035156,101640.0,0.0032999999821186,275.1000061035156,-1.7000000476837158,-0.6000000238418579,0.0,0.053282579075378485
2015-12-20 15:00:00,0.0,240.1000061035156,378.8000183105469,101720.0,0.0031999999191612,279.1000061035156,-2.0,-0.4000000059604645,0.0,0.09046813705608626
2015-12-20 16:00:00,0.0,240.1000061035156,474.5,101630.0,0.0026999998372048,282.3000183105469,-2.299999952316284,0.0,0.0,0.11332399408154337
2015-12-20 17:00:00,0.0,240.1000061035156,506.1000061035156,101570.0,0.0024999999441206,284.3999938964844,-2.6000001430511475,0.3000000119209289,0.0,0.12087096753707875
2015-12-20 18:00:00,0.0,251.5,488.8000183105469,101590.0,0.0023000000510364,285.3999938964844,-2.900000095367432,0.699999988079071,0.0,0.11673924211187081
2015-12-20 19:00:00,0.0,251.5,445.1000061035156,101380.0,0.0024999999441206,286.20001220703125,-2.700000047683716,0.800000011920929,0.0,0.1063024456425073
2015-12-20 20:00:00,0.0,251.5,339.5,101390.0,0.0024999999441206,286.3000183105469,-2.5,0.800000011920929,0.0,0.08108218333126231
2015-12-20 21:00:00,0.0,250.40000915527344,168.0,101360.0,0.0024999999441206,285.3000183105469,-2.200000047683716,0.9000000357627869,0.0,0.0401231422670164
2015-12-20 22:00:00,0.0,250.40000915527344,31.0,101340.0,0.002600000007078,283.3999938964844,-2.6000001430511475,1.0,0.0,0.007403675061175646
2015-12-20 23:00:00,0.0,250.40000915527344,0.0,101370.0,0.0031999999191612,280.0,-3.0,1.100000023841858,0.0,0.0
2015-12-21 00:00:00,0.0,247.90000915527344,0.0,101390.0,0.0033999998122453,278.6000061035156,-3.400000095367432,1.2000000476837158,0.0,0.0
2015-12-21 01:00:00,0.0,247.90000915527344,0.0,101300.0,0.0034999998752027,277.6000061035156,-3.200000047683716,0.699999988079071,0.0,0.0
2015-12-21 02:00:00,0.0,247.90000915527344,0.0,101330.0,0.0034999998752027,276.5,-3.0,0.2000000029802322,0.0,0.0
2015-12-21 03:00:00,0.0,263.5,0.0,101380.0,0.0035999999381601,276.6000061035156,-2.799999952316284,-0.3000000119209289,0.0,0.0
2015-12-21 04:00:00,0.0,263.5,0.0,101260.0,0.0035999999381601,277.0,-2.799999952316284,-0.6000000238418579,0.0,0.0
2015-12-21 05:00:00,0.0,263.5,0.0,101230.0,0.0035999999381601,276.70001220703125,-2.799999952316284,-0.800000011920929,0.0,0.0
2015-12-21 06:00:00,0.0,282.5,0.0,101260.0,0.0038999998942017,277.1000061035156,-2.799999952316284,-1.100000023841858,0.0,0.0
2015-12-21 07:00:00,0.0,282.5,0.0,101180.0,0.0041000000201165,278.6000061035156,-2.700000047683716,-1.0,0.0,0.0
2015-12-21 08:00:00,0.0,282.5,0.0,101170.0,0.0039999997243285,278.6000061035156,-2.6000001430511475,-0.9000000357627869,0.0,0.0
2015-12-21 09:00:00,0.0,330.0,0.0,101150.0,0.0039999997243285,279.3000183105469,-2.400000095367432,-0.9000000357627869,0.0,0.0
2015-12-21 10:00:00,0.0,330.0,0.0,101010.0,0.0041000000201165,278.70001220703125,-2.299999952316284,-0.800000011920929,0.0,0.0
2015-12-21 11:00:00,0.0,330.0,0.0,101010.0,0.0041999998502433,278.6000061035156,-2.200000047683716,-0.699999988079071,0.0,0.0
2015-12-21 12:00:00,0.0,351.70001220703125,0.0,101100.0,0.00429999968037,279.0,-2.1000001430511475,-0.699999988079071,0.0,0.0
2015-12-21 13:00:00,0.0,351.70001220703125,33.0,101080.0,0.00429999968037,279.3999938964844,-2.1000001430511475,-0.5,0.0,0.015656613479062192
2015-12-21 14:00:00,0.0,351.70001220703125,98.8000030517578,101010.0,0.0043999999761581,280.5,-2.0,-0.4000000059604645,0.0,0.04687495331853142
2015-12-21 15:00:00,0.0,371.2000122070313,152.60000610351562,101070.0,0.00429999968037,281.5,-2.0,-0.3000000119209289,0.0,0.0723999791656144
2015-12-21 16:00:00,0.0,371.2000122070313,191.40000915527344,101010.0,0.0047999997623264,283.70001220703125,-1.899999976158142,0.0,0.0,0.09080836252221458
2015-12-21 17:00:00,0.0,371.2000122070313,204.3000030517578,100950.0,0.0053999996744096,285.0,-1.8000000715255735,0.3000000119209289,0.0,0.09692867216826055
